pageRank,target
1.2940775815693465e-07,5682
1.2940775815693465e-07,5683
1.2940775815693465e-07,5684
1.2940775815693465e-07,5685
1.2940775815693465e-07,5686
1.2940775815693465e-07,5687
1.2940775815693465e-07,5688
1.2940775815693465e-07,5689
1.2940775815693465e-07,5690
1.2940775815693465e-07,5691
1.2940775815693465e-07,5692
1.2940775815693465e-07,5693
1.2940775815693465e-07,5694
1.2940775815693465e-07,5695
1.2940775815693465e-07,5696
1.2940775815693465e-07,5697
1.2940775815693465e-07,5698
1.2940775815693465e-07,5699
1.2940775815693465e-07,5700
1.2940775815693465e-07,5701
1.2940775815693465e-07,5702
1.2940775815693465e-07,5703
1.2940775815693465e-07,5704
1.2940775815693465e-07,5705
1.2940775815693465e-07,5706
1.2940775815693465e-07,5707
1.2940775815693465e-07,5708
1.2940775815693465e-07,5709
1.2940775815693465e-07,5710
1.2940775815693465e-07,5711
4.010885546653538e-07,5712
1.2940775815693465e-07,5713
1.2940775815693465e-07,5714
1.2940775815693465e-07,5715
1.2940775815693465e-07,5716
1.2940775815693465e-07,5717
1.2940775815693465e-07,5718
1.2940775815693465e-07,5719
1.7388381606403926e-07,5720
1.2940775815693465e-07,5721
1.2940775815693465e-07,5722
1.2940775815693465e-07,5723
1.2940775815693465e-07,5724
1.2940775815693465e-07,5725
1.2940775815693465e-07,5726
1.2940775815693465e-07,5727
1.2940775815693465e-07,5728
6.631204530421931e-07,5729
1.2940775815693465e-07,5730
1.2940775815693465e-07,5731
1.2940775815693465e-07,5732
1.2940775815693465e-07,5733
1.2940775815693465e-07,5734
1.2940775815693465e-07,5735
1.2940775815693465e-07,5736
1.2940775815693465e-07,5737
1.2940775815693465e-07,5738
1.2940775815693465e-07,5739
1.2940775815693465e-07,5740
1.2940775815693465e-07,5741
1.2940775815693465e-07,5742
1.2940775815693465e-07,5743
1.2940775815693465e-07,5744
1.2940775815693465e-07,5745
1.2940775815693465e-07,5746
1.2940775815693465e-07,5747
1.2940775815693465e-07,5748
1.2940775815693465e-07,5749
1.2940775815693465e-07,5750
1.2940775815693465e-07,5751
1.2940775815693465e-07,5752
1.2940775815693465e-07,5753
1.2940775815693465e-07,5754
1.2940775815693465e-07,5755
1.2940775815693465e-07,5756
1.2940775815693465e-07,5757
1.2940775815693465e-07,5758
2.038255783167634e-05,5759
1.2940775815693465e-07,5760
2.0382557831676354e-05,5761
1.7485382785321684e-07,5762
2.038255783167643e-05,5763
1.2940775815693465e-07,5764
1.2940775815693465e-07,5765
1.2940775815693465e-07,5766
1.2940775815693465e-07,5767
1.2940775815693465e-07,5768
1.2940775815693465e-07,5769
1.2940775815693465e-07,5770
1.2940775815693465e-07,5771
1.2940775815693465e-07,5772
1.2940775815693465e-07,5773
1.2940775815693465e-07,5774
1.2940775815693465e-07,5775
1.2940775815693465e-07,5776
1.2940775815693465e-07,5777
1.2940775815693465e-07,5778
1.2940775815693465e-07,5779
1.2940775815693465e-07,5780
1.2940775815693465e-07,5781
1.2940775815693465e-07,5782
1.2940775815693465e-07,5783
1.2940775815693465e-07,5784
1.2940775815693465e-07,5785
1.2940775815693465e-07,5786
1.2940775815693465e-07,5787
2.0382557831676402e-05,5788
1.2940775815693465e-07,5789
2.1312097899620603e-07,5790
1.2940775815693465e-07,5791
1.2940775815693465e-07,5792
1.2940775815693465e-07,5793
1.2940775815693465e-07,5794
1.2940775815693465e-07,5795
1.2940775815693465e-07,5796
1.2940775815693465e-07,5797
2.038255783167619e-05,5798
1.2940775815693465e-07,5799
1.2940775815693465e-07,5800
1.2940775815693465e-07,5801
1.2940775815693465e-07,5802
1.2940775815693465e-07,5803
1.2940775815693465e-07,5804
1.2940775815693465e-07,5805
1.7485382785321684e-07,5806
1.2940775815693465e-07,5807
1.2940775815693465e-07,5808
1.2940775815693465e-07,5809
1.2940775815693465e-07,5810
1.2940775815693465e-07,5811
1.2940775815693465e-07,5812
1.2940775815693465e-07,5813
1.2940775815693465e-07,5814
1.2940775815693465e-07,5815
1.2940775815693465e-07,5816
1.2940775815693465e-07,5817
1.2940775815693465e-07,5818
1.2940775815693465e-07,5819
1.2940775815693465e-07,5820
1.2940775815693465e-07,5821
1.2940775815693465e-07,5822
1.2940775815693465e-07,5823
1.96121845017587e-07,5824
1.2940775815693465e-07,5825
2.6283593187824066e-07,5826
1.2940775815693465e-07,5827
1.2940775815693465e-07,5828
1.2940775815693465e-07,5829
1.2940775815693465e-07,5830
1.2940775815693465e-07,5831
1.2940775815693465e-07,5832
1.2940775815693465e-07,5833
1.2940775815693465e-07,5834
1.2940775815693465e-07,5835
1.2940775815693465e-07,5836
1.2940775815693465e-07,5837
1.2940775815693465e-07,5838
1.2940775815693465e-07,5839
1.2940775815693465e-07,5840
1.2940775815693465e-07,5841
1.2940775815693465e-07,5842
1.2940775815693465e-07,5843
1.2940775815693465e-07,5844
2.6283593187824076e-07,5845
1.2940775815693465e-07,5846
1.2940775815693465e-07,5847
1.2940775815693465e-07,5848
1.2940775815693465e-07,5849
1.2940775815693465e-07,5850
1.2940775815693465e-07,5851
1.2940775815693465e-07,5852
1.2940775815693465e-07,5853
1.2940775815693465e-07,5854
1.2940775815693465e-07,5855
1.2940775815693465e-07,5856
1.2940775815693465e-07,5857
1.2940775815693465e-07,5858
2.628359318782476e-07,5859
1.2940775815693465e-07,5860
1.2940775815693465e-07,5861
1.2940775815693465e-07,5862
1.2940775815693465e-07,5863
1.2940775815693465e-07,5864
1.2940775815693465e-07,5865
1.2940775815693465e-07,5866
1.2940775815693465e-07,5867
1.2940775815693465e-07,5868
1.2940775815693465e-07,5869
1.2940775815693465e-07,5870
1.2940775815693465e-07,5871
1.2940775815693465e-07,5872
1.2940775815693465e-07,5873
1.2940775815693465e-07,5874
1.2940775815693465e-07,5875
1.2940775815693465e-07,5876
1.2940775815693465e-07,5877
1.2940775815693465e-07,5878
1.2940775815693465e-07,5879
1.2940775815693465e-07,5880
1.2940775815693465e-07,5881
1.2940775815693465e-07,5882
1.2940775815693465e-07,5883
1.2940775815693465e-07,5884
1.2940775815693465e-07,5885
1.2940775815693465e-07,5886
1.2940775815693465e-07,5887
1.2940775815693465e-07,5888
1.2940775815693465e-07,5889
1.2940775815693465e-07,5890
1.2940775815693465e-07,5891
1.2940775815693465e-07,5892
1.2940775815693465e-07,5893
1.2940775815693465e-07,5894
1.2940775815693465e-07,5895
2.0382557831676073e-05,5896
1.2940775815693465e-07,5897
1.2940775815693465e-07,5898
1.2940775815693465e-07,5899
1.2940775815693465e-07,5900
1.2940775815693465e-07,5901
1.2940775815693465e-07,5902
1.2940775815693465e-07,5903
1.2940775815693465e-07,5904
1.2940775815693465e-07,5905
1.2940775815693465e-07,5906
1.2940775815693465e-07,5907
1.2940775815693465e-07,5908
1.2940775815693465e-07,5909
1.2940775815693465e-07,5910
1.2940775815693465e-07,5911
1.2940775815693465e-07,5912
1.2940775815693465e-07,5913
1.2940775815693465e-07,5914
1.2940775815693465e-07,5915
1.2940775815693465e-07,5916
1.2940775815693465e-07,5917
1.2940775815693465e-07,5918
1.2940775815693465e-07,5919
1.2940775815693465e-07,5920
1.2940775815693465e-07,5921
1.2940775815693465e-07,5922
1.2940775815693465e-07,5923
1.2940775815693465e-07,5924
1.2940775815693465e-07,5925
1.2940775815693465e-07,5926
1.2940775815693465e-07,5927
1.2940775815693465e-07,5928
1.6837789609525904e-06,5929
1.2940775815693465e-07,5930
1.2940775815693465e-07,5931
1.2940775815693465e-07,5932
1.2940775815693465e-07,5933
1.2940775815693465e-07,5934
1.2940775815693465e-07,5935
1.2940775815693465e-07,5936
1.2940775815693465e-07,5937
1.2940775815693465e-07,5938
1.2940775815693465e-07,5939
1.2940775815693465e-07,5940
1.2940775815693465e-07,5941
1.2940775815693465e-07,5942
1.2940775815693465e-07,5943
1.2940775815693465e-07,5944
1.2940775815693465e-07,5945
1.2940775815693465e-07,5946
1.2940775815693465e-07,5947
1.2940775815693465e-07,5948
1.2940775815693465e-07,5949
1.2940775815693465e-07,5950
1.2940775815693465e-07,5951
1.2940775815693465e-07,5952
1.2940775815693465e-07,5953
1.2940775815693465e-07,5954
2.0382557831677134e-05,5955
1.2940775815693465e-07,5956
1.2940775815693465e-07,5957
2.038255783167713e-05,5958
1.2940775815693465e-07,5959
4.0108855466533464e-07,5960
1.2940775815693465e-07,5961
1.2940775815693465e-07,5962
1.2940775815693465e-07,5963
1.2940775815693465e-07,5964
1.2940775815693465e-07,5965
1.2940775815693465e-07,5966
1.2940775815693465e-07,5967
1.2940775815693465e-07,5968
1.2940775815693465e-07,5969
1.2940775815693465e-07,5970
2.628359318782355e-07,5971
1.2940775815693465e-07,5972
1.2940775815693465e-07,5973
1.2940775815693465e-07,5974
1.2940775815693465e-07,5975
1.2940775815693465e-07,5976
1.2940775815693465e-07,5977
1.2940775815693465e-07,5978
1.2940775815693465e-07,5979
1.2940775815693465e-07,5980
1.2940775815693465e-07,5981
1.2940775815693465e-07,5982
1.2940775815693465e-07,5983
1.2940775815693465e-07,5984
1.2940775815693465e-07,5985
1.2940775815693465e-07,5986
1.2940775815693465e-07,5987
1.2940775815693465e-07,5988
1.2940775815693465e-07,5989
1.2940775815693465e-07,5990
1.2940775815693465e-07,5991
1.2940775815693465e-07,5992
1.2940775815693465e-07,5993
1.2940775815693465e-07,5994
1.2940775815693465e-07,5995
1.2940775815693465e-07,5996
1.294077581569427e-07,5997
1.294077581569427e-07,5998
1.294077581569427e-07,5999
